file_name,agents_number,solve_time,solution
instancias/instb/instb_2_6_500.txt,500,0.052236875,24925.333100000007
instancias/instb/instb_2_7_100.txt,100,0.0008893750000000001,4924.022499999997
instancias/instb/instb_2_7_1000.txt,1000,0.395029042,49926.578199999974
instancias/instb/instb_2_7_200.txt,200,0.005788958,9928.078300000005
instancias/instb/instb_2_7_50.txt,50,0.00018312500000000002,2424.541
instancias/instb/instb_2_7_500.txt,500,0.060833666,24925.75470000002
instancias/instb/instb_2_8_100.txt,100,0.000962708,4922.6749
instancias/instb/instb_2_8_1000.txt,1000,0.388186917,49924.42089999994
instancias/instb/instb_2_8_200.txt,200,0.006228459,9925.275900000002
instancias/instb/instb_2_8_50.txt,50,0.00021120900000000002,2420.8845000000006
instancias/instb/instb_2_8_500.txt,500,0.056650958,24926.163299999993
instancias/instb/instb_2_9_100.txt,100,0.001130416,4923.373600000001
instancias/instb/instb_2_9_1000.txt,1000,0.41425075,49923.889000000054
instancias/instb/instb_2_9_200.txt,200,0.005377375,9924.344699999998
instancias/instb/instb_2_9_50.txt,50,0.000249666,2439.883799999999
instancias/instb/instb_2_9_500.txt,500,0.0572505,24924.806499999988
instancias/instb/instb_3_10_100.txt,100,0.0008887910000000001,49214.85999999998
instancias/instb/instb_3_10_1000.txt,1000,0.404829667,499192.235
instancias/instb/instb_3_10_200.txt,200,0.004803792,99175.23299999996
instancias/instb/instb_3_10_50.txt,50,0.000246833,24369.925000000003
instancias/instb/instb_3_10_500.txt,500,0.061770875,249195.1159999999
instancias/instb/instb_3_1_100.txt,100,0.001044708,49204.30200000001
instancias/instb/instb_3_1_1000.txt,1000,0.41096125,499191.80999999994
instancias/instb/instb_3_1_200.txt,200,0.004282375000000001,99230.62000000005
instancias/instb/instb_3_1_50.txt,50,0.00024487500000000003,24199.963
instancias/instb/instb_3_1_500.txt,500,0.057496750000000006,249171.21400000004
instancias/instb/instb_3_2_100.txt,100,0.0009170000000000001,49174.196999999986
instancias/instb/instb_3_2_1000.txt,1000,0.420744667,499172.91899999965
instancias/instb/instb_3_2_200.txt,200,0.0044150000000000005,99205.04500000001
instancias/instb/instb_3_2_50.txt,50,0.000225292,24229.954999999994
instancias/instb/instb_3_2_500.txt,500,0.0525735,249182.09699999995
instancias/instb/instb_3_3_100.txt,100,0.001088416,49197.41999999999
instancias/instb/instb_3_3_1000.txt,1000,0.386983625,499172.8910000006
instancias/instb/instb_3_3_200.txt,200,0.005505083,99224.44900000005
instancias/instb/instb_3_3_50.txt,50,0.00022029200000000002,24097.916
instancias/instb/instb_3_3_500.txt,500,0.057337167,249172.61399999994
instancias/instb/instb_3_4_100.txt,100,0.000784334,49267.57699999999
instancias/instb/instb_3_4_1000.txt,1000,0.38096925000000004,499166.6040000007
instancias/instb/instb_3_4_200.txt,200,0.005421292,99181.39699999997
instancias/instb/instb_3_4_50.txt,50,0.00011395800000000001,24320.975000000002
instancias/instb/instb_3_4_500.txt,500,0.060201833,249165.70200000014
instancias/instb/instb_3_5_100.txt,100,0.0008969160000000001,49144.14999999999
instancias/instb/instb_3_5_1000.txt,1000,0.42418516700000003,499193.57999999996
instancias/instb/instb_3_5_200.txt,200,0.005269083,99119.71800000001
instancias/instb/instb_3_5_50.txt,50,0.00019258300000000002,24264.111000000008
instancias/instb/instb_3_5_500.txt,500,0.06093275,249246.74400000018
instancias/instb/instb_3_6_100.txt,100,0.0012150420000000002,48990.12099999999
instancias/instb/instb_3_6_1000.txt,1000,0.405018708,499169.36699999985
instancias/instb/instb_3_6_200.txt,200,0.005017000000000001,99213.45999999996
instancias/instb/instb_3_6_50.txt,50,0.000229041,24201.659000000003
instancias/instb/instb_3_6_500.txt,500,0.060819042000000004,249204.7129999997
instancias/instb/instb_3_7_100.txt,100,0.0010459590000000002,49241.223
instancias/instb/instb_3_7_1000.txt,1000,0.370361541,499158.7219999994
instancias/instb/instb_3_7_200.txt,200,0.005654417,99218.49899999994
instancias/instb/instb_3_7_50.txt,50,0.000213333,24249.718000000004
instancias/instb/instb_3_7_500.txt,500,0.05500416700000001,249159.9669999999
instancias/instb/instb_3_8_100.txt,100,0.001122958,49292.60400000001
instancias/instb/instb_3_8_1000.txt,1000,0.45493966700000005,499216.68700000015
instancias/instb/instb_3_8_200.txt,200,0.004730708,99223.41200000003
instancias/instb/instb_3_8_50.txt,50,0.00023912500000000003,24184.666000000005
instancias/instb/instb_3_8_500.txt,500,0.06326775,249158.12800000006
instancias/instb/instb_3_9_100.txt,100,0.001009708,49261.726999999984
instancias/instb/instb_3_9_1000.txt,1000,0.415480375,499207.77099999995
instancias/instb/instb_3_9_200.txt,200,0.0062046670000000005,99210.82700000002
instancias/instb/instb_3_9_50.txt,50,0.000198041,24118.743
instancias/instb/instb_3_9_500.txt,500,0.06370695800000001,249194.02600000016
